order_id,product_code,product_name,quantity,price,discount
466,PROD-035,Function-based homogeneous budgetary management,2,77.33,0
466,PROD-108,Team-oriented asynchronous utilization,3,121.56,0
466,PROD-067,Seamless multi-tasking capacity,2,96.5,0.14
467,PROD-162,Team-oriented full-range architecture,2,12.29,0
467,PROD-109,Vision-oriented actuating moderator,1,25.85,0
468,PROD-024,Devolved heuristic open architecture,1,96.21,0
469,PROD-073,Digitized demand-driven superstructure,2,97.38,0
469,PROD-200,Monitored 24/7 groupware,2,139.68,0
469,PROD-176,Synergized interactive analyzer,1,93.36,0
469,PROD-028,Sharable scalable time-frame,1,87.84,0.23
470,PROD-084,Advanced dedicated initiative,2,19.81,0
470,PROD-137,Re-engineered object-oriented neural-net,1,10.01,0.02
470,PROD-010,Reactive discrete groupware,2,58.49,0
470,PROD-104,Monitored user-facing moratorium,2,120.33,0
471,PROD-152,Pre-emptive secondary pricing structure,3,42.24,0.28
472,PROD-135,Total national archive,1,143.46,0
472,PROD-160,Customer-focused executive protocol,3,98.14,0.26
472,PROD-132,Customizable motivating focus group,3,58.0,0.28
473,PROD-122,Advanced motivating complexity,1,87.78,0.23
473,PROD-112,Profound executive model,3,130.95,0.04
473,PROD-087,Synchronized attitude-oriented methodology,3,99.23,0
473,PROD-041,Operative demand-driven groupware,3,64.58,0
473,PROD-154,Cross-platform coherent hardware,3,25.04,0.11
474,PROD-156,Team-oriented dedicated approach,1,123.49,0.03
474,PROD-130,Multi-layered object-oriented functionalities,2,72.05,0.03
474,PROD-121,Ergonomic directional circuit,2,12.54,0
474,PROD-070,Horizontal even-keeled budgetary management,1,145.69,0
475,PROD-039,Ameliorated multimedia conglomeration,2,49.01,0
475,PROD-094,Cross-group global structure,2,14.31,0
475,PROD-095,Progressive disintermediate standardization,2,113.38,0
475,PROD-150,Synergized full-range parallelism,3,138.14,0.24
475,PROD-107,Centralized hybrid synergy,3,116.98,0
476,PROD-123,Pre-emptive analyzing orchestration,2,34.8,0.05
476,PROD-128,Stand-alone even-keeled leverage,2,58.81,0
476,PROD-034,Synergized executive strategy,2,12.29,0
476,PROD-057,Future-proofed responsive database,3,149.03,0
477,PROD-002,Fully-configurable leadingedge orchestration,1,31.21,0
477,PROD-058,Streamlined context-sensitive parallelism,1,25.83,0.23
477,PROD-131,Realigned incremental instruction set,3,37.59,0
477,PROD-195,Enhanced composite interface,1,95.53,0.14
478,PROD-007,Adaptive motivating conglomeration,3,78.9,0
478,PROD-106,Cross-platform radical budgetary management,3,39.04,0
478,PROD-074,Re-engineered neutral interface,1,140.19,0
478,PROD-050,User-centric actuating portal,1,35.55,0
479,PROD-141,Vision-oriented optimal support,3,46.65,0.29
479,PROD-075,Up-sized discrete database,1,149.1,0
479,PROD-015,Organic composite database,3,85.76,0
479,PROD-006,Self-enabling impactful website,2,130.71,0.1
480,PROD-156,Team-oriented dedicated approach,2,117.64,0
481,PROD-063,Programmable high-level capability,2,32.12,0
482,PROD-122,Advanced motivating complexity,1,139.47,0
482,PROD-097,Devolved transitional matrix,1,47.88,0
483,PROD-197,Seamless zero-defect analyzer,3,136.62,0
483,PROD-166,Multi-channeled disintermediate firmware,3,21.34,0
483,PROD-176,Synergized interactive analyzer,1,41.64,0
483,PROD-185,Multi-tiered secondary installation,2,15.05,0.05
483,PROD-014,Fundamental optimal definition,2,50.39,0.16
484,PROD-046,Stand-alone incremental process improvement,2,137.08,0.27
484,PROD-175,Reduced zero administration capability,1,140.05,0
485,PROD-096,Customer-focused discrete analyzer,2,147.67,0.18
486,PROD-176,Synergized interactive analyzer,3,122.84,0
487,PROD-072,Devolved intangible superstructure,2,98.41,0
487,PROD-141,Vision-oriented optimal support,1,52.62,0
487,PROD-126,Realigned uniform artificial intelligence,2,58.36,0
488,PROD-123,Pre-emptive analyzing orchestration,3,26.54,0
488,PROD-062,Exclusive zero administration architecture,2,117.35,0.14
488,PROD-014,Fundamental optimal definition,3,81.2,0
488,PROD-166,Multi-channeled disintermediate firmware,2,25.76,0
488,PROD-098,Operative well-modulated artificial intelligence,1,132.05,0
489,PROD-058,Streamlined context-sensitive parallelism,2,10.18,0
489,PROD-106,Cross-platform radical budgetary management,1,29.83,0
489,PROD-072,Devolved intangible superstructure,2,12.0,0.17
489,PROD-170,Mandatory fresh-thinking contingency,3,105.04,0
490,PROD-189,Mandatory fresh-thinking framework,3,92.79,0
490,PROD-061,Cross-group tertiary customer loyalty,3,86.11,0.06
490,PROD-049,Public-key bandwidth-monitored encryption,3,31.8,0
490,PROD-196,Persevering clear-thinking installation,1,121.39,0
491,PROD-143,Automated asynchronous success,3,27.71,0
491,PROD-131,Realigned incremental instruction set,3,33.53,0
491,PROD-163,Reduced client-driven matrix,1,88.78,0
492,PROD-121,Ergonomic directional circuit,2,10.7,0
492,PROD-011,Optional empowering ability,3,133.43,0.17
492,PROD-182,Assimilated actuating migration,2,100.72,0
492,PROD-071,Profit-focused discrete projection,1,95.41,0
492,PROD-025,Fundamental zero administration workforce,2,20.24,0
493,PROD-035,Function-based homogeneous budgetary management,1,110.59,0.07
493,PROD-010,Reactive discrete groupware,2,39.5,0
493,PROD-194,Profound empowering help-desk,1,43.35,0.14
493,PROD-105,Enhanced client-server installation,3,65.24,0
494,PROD-106,Cross-platform radical budgetary management,2,7.98,0.29
494,PROD-112,Profound executive model,2,62.49,0.19
494,PROD-158,Persistent methodical monitoring,3,75.07,0
494,PROD-189,Mandatory fresh-thinking framework,1,98.31,0
494,PROD-068,Reduced disintermediate workforce,2,41.77,0
495,PROD-055,Digitized systematic budgetary management,3,21.28,0
495,PROD-151,Business-focused tertiary initiative,3,72.74,0.05
496,PROD-111,Robust optimizing database,3,132.61,0
496,PROD-137,Re-engineered object-oriented neural-net,1,37.2,0
497,PROD-147,Switchable scalable process improvement,1,91.44,0.23
497,PROD-063,Programmable high-level capability,1,69.61,0
497,PROD-196,Persevering clear-thinking installation,3,111.73,0
497,PROD-033,Synergistic responsive forecast,2,25.13,0
498,PROD-058,Streamlined context-sensitive parallelism,3,66.37,0
498,PROD-182,Assimilated actuating migration,1,118.61,0
499,PROD-060,Visionary background superstructure,3,141.06,0
499,PROD-125,Visionary bifurcated moratorium,1,52.84,0.09
499,PROD-167,Visionary tangible forecast,2,133.69,0.24
499,PROD-017,Right-sized bifurcated support,3,118.67,0.29
500,PROD-197,Seamless zero-defect analyzer,1,98.06,0
500,PROD-123,Pre-emptive analyzing orchestration,2,67.16,0
500,PROD-144,Self-enabling content-based moratorium,3,38.77,0
501,PROD-137,Re-engineered object-oriented neural-net,3,115.01,0
501,PROD-055,Digitized systematic budgetary management,1,86.03,0.0
501,PROD-182,Assimilated actuating migration,2,111.46,0
502,PROD-141,Vision-oriented optimal support,2,122.01,0
503,PROD-095,Progressive disintermediate standardization,3,142.65,0
504,PROD-035,Function-based homogeneous budgetary management,2,62.03,0
505,PROD-087,Synchronized attitude-oriented methodology,2,43.24,0
505,PROD-185,Multi-tiered secondary installation,1,17.34,0
505,PROD-148,Automated multi-tasking matrices,1,101.06,0
506,PROD-171,Expanded dynamic forecast,2,82.34,0
507,PROD-121,Ergonomic directional circuit,1,148.71,0
507,PROD-184,Versatile disintermediate toolset,1,143.58,0.27
507,PROD-127,Multi-channeled methodical matrix,3,7.06,0.27
507,PROD-178,Multi-layered 24/7 customer loyalty,2,133.28,0.14
507,PROD-001,Synchronized dedicated Graphical User Interface,3,29.9,0
508,PROD-155,Managed analyzing extranet,2,86.28,0
508,PROD-103,Self-enabling encompassing hub,3,16.71,0
508,PROD-054,Persistent grid-enabled workforce,1,38.53,0
508,PROD-175,Reduced zero administration capability,1,127.24,0
509,PROD-125,Visionary bifurcated moratorium,2,81.84,0
509,PROD-169,De-engineered impactful throughput,3,93.09,0.07
509,PROD-182,Assimilated actuating migration,1,137.54,0
509,PROD-091,Open-source hybrid capacity,3,22.26,0
509,PROD-161,Reduced heuristic focus group,3,53.4,0
510,PROD-065,Configurable optimal access,1,9.1,0
510,PROD-142,Innovative web-enabled core,3,115.63,0
510,PROD-166,Multi-channeled disintermediate firmware,1,23.22,0
510,PROD-111,Robust optimizing database,1,87.31,0
510,PROD-160,Customer-focused executive protocol,2,84.14,0
511,PROD-103,Self-enabling encompassing hub,2,120.06,0
512,PROD-070,Horizontal even-keeled budgetary management,3,12.67,0
512,PROD-121,Ergonomic directional circuit,3,70.87,0.05
512,PROD-192,Sharable even-keeled service-desk,3,35.83,0
512,PROD-193,Vision-oriented empowering process improvement,3,128.98,0.09
513,PROD-003,Open-source non-volatile emulation,1,107.02,0
514,PROD-147,Switchable scalable process improvement,2,16.27,0
515,PROD-189,Mandatory fresh-thinking framework,1,87.05,0
515,PROD-176,Synergized interactive analyzer,1,108.13,0.27
515,PROD-148,Automated multi-tasking matrices,1,108.72,0
515,PROD-008,Secured neutral project,1,31.99,0.12
515,PROD-001,Synchronized dedicated Graphical User Interface,1,147.93,0
516,PROD-094,Cross-group global structure,2,14.33,0.27
516,PROD-104,Monitored user-facing moratorium,1,123.59,0
516,PROD-170,Mandatory fresh-thinking contingency,1,135.57,0
516,PROD-161,Reduced heuristic focus group,1,27.4,0.04
517,PROD-053,Front-line analyzing knowledge user,3,125.57,0
517,PROD-149,Assimilated bottom-line model,1,135.58,0
518,PROD-082,Reverse-engineered context-sensitive analyzer,1,10.23,0
519,PROD-198,Persevering systemic moderator,2,120.63,0
519,PROD-076,Reactive dedicated encoding,3,17.51,0
519,PROD-149,Assimilated bottom-line model,3,126.3,0.22
519,PROD-077,Enhanced modular project,3,111.11,0
520,PROD-045,Open-architected transitional projection,1,65.38,0.02
520,PROD-161,Reduced heuristic focus group,3,137.6,0
520,PROD-132,Customizable motivating focus group,3,118.92,0
520,PROD-018,Fundamental impactful encoding,1,122.89,0.16
520,PROD-086,Balanced multi-state superstructure,3,72.21,0.09
521,PROD-108,Team-oriented asynchronous utilization,1,134.87,0.19
521,PROD-091,Open-source hybrid capacity,1,54.88,0
522,PROD-130,Multi-layered object-oriented functionalities,1,52.16,0.07
522,PROD-024,Devolved heuristic open architecture,2,49.68,0
523,PROD-054,Persistent grid-enabled workforce,2,14.97,0
523,PROD-025,Fundamental zero administration workforce,1,78.11,0
524,PROD-023,Integrated mobile website,3,102.82,0.11
524,PROD-020,Managed fresh-thinking protocol,3,66.03,0
525,PROD-051,Focused radical infrastructure,3,141.48,0.13
525,PROD-076,Reactive dedicated encoding,1,147.46,0
525,PROD-155,Managed analyzing extranet,3,102.63,0
526,PROD-131,Realigned incremental instruction set,3,11.04,0
526,PROD-099,Expanded national approach,3,81.73,0
526,PROD-166,Multi-channeled disintermediate firmware,2,51.28,0
526,PROD-179,Object-based zero-defect functionalities,3,55.12,0
527,PROD-111,Robust optimizing database,1,101.96,0.3
527,PROD-151,Business-focused tertiary initiative,3,118.78,0
527,PROD-172,Assimilated local capability,3,137.15,0.22
528,PROD-138,Extended client-server complexity,3,85.23,0
528,PROD-024,Devolved heuristic open architecture,3,66.08,0.09
529,PROD-096,Customer-focused discrete analyzer,3,93.09,0
529,PROD-089,Robust grid-enabled interface,1,121.3,0
529,PROD-136,Expanded homogeneous intranet,2,86.27,0
530,PROD-106,Cross-platform radical budgetary management,2,99.44,0
530,PROD-053,Front-line analyzing knowledge user,3,48.29,0.12
531,PROD-036,Reduced mission-critical standardization,3,36.0,0
531,PROD-103,Self-enabling encompassing hub,2,7.52,0
531,PROD-025,Fundamental zero administration workforce,2,132.47,0
532,PROD-199,Team-oriented grid-enabled success,2,144.11,0
532,PROD-172,Assimilated local capability,2,139.41,0.21
532,PROD-126,Realigned uniform artificial intelligence,3,125.04,0.06
532,PROD-078,Vision-oriented directional standardization,2,110.79,0
532,PROD-068,Reduced disintermediate workforce,1,18.17,0
533,PROD-118,Progressive bi-directional customer loyalty,3,82.66,0
533,PROD-028,Sharable scalable time-frame,2,87.65,0.2
533,PROD-080,Face-to-face tangible protocol,3,52.98,0
534,PROD-061,Cross-group tertiary customer loyalty,1,97.88,0
534,PROD-051,Focused radical infrastructure,2,13.94,0
534,PROD-161,Reduced heuristic focus group,3,55.72,0
534,PROD-010,Reactive discrete groupware,3,84.72,0
535,PROD-024,Devolved heuristic open architecture,3,36.58,0
536,PROD-104,Monitored user-facing moratorium,1,144.12,0
536,PROD-102,Cloned global customer loyalty,2,98.3,0
536,PROD-184,Versatile disintermediate toolset,1,140.37,0
537,PROD-102,Cloned global customer loyalty,3,142.61,0.02
538,PROD-104,Monitored user-facing moratorium,2,136.47,0
538,PROD-094,Cross-group global structure,1,7.73,0.1
538,PROD-099,Expanded national approach,3,25.83,0
539,PROD-176,Synergized interactive analyzer,3,82.33,0.26
539,PROD-199,Team-oriented grid-enabled success,3,45.54,0
539,PROD-180,Exclusive tangible core,1,98.03,0
539,PROD-019,Adaptive zero-defect portal,3,59.59,0
539,PROD-137,Re-engineered object-oriented neural-net,3,22.98,0
540,PROD-125,Visionary bifurcated moratorium,1,28.25,0
540,PROD-167,Visionary tangible forecast,2,20.6,0.3
541,PROD-180,Exclusive tangible core,1,127.8,0
542,PROD-193,Vision-oriented empowering process improvement,2,128.85,0
543,PROD-129,Inverse systemic implementation,2,139.49,0
543,PROD-097,Devolved transitional matrix,1,57.43,0.29
543,PROD-194,Profound empowering help-desk,1,43.89,0
543,PROD-177,Front-line methodical attitude,3,67.41,0
543,PROD-089,Robust grid-enabled interface,2,113.6,0
544,PROD-149,Assimilated bottom-line model,3,142.83,0
544,PROD-039,Ameliorated multimedia conglomeration,2,130.26,0
544,PROD-106,Cross-platform radical budgetary management,2,88.29,0
544,PROD-047,Multi-tiered full-range standardization,1,38.17,0.07
545,PROD-038,Customizable interactive focus group,3,122.27,0.1
545,PROD-177,Front-line methodical attitude,2,29.81,0
545,PROD-072,Devolved intangible superstructure,3,67.15,0
546,PROD-048,Future-proofed human-resource service-desk,2,111.06,0
546,PROD-137,Re-engineered object-oriented neural-net,2,119.74,0.23
546,PROD-076,Reactive dedicated encoding,2,34.07,0.27
546,PROD-112,Profound executive model,3,127.87,0
547,PROD-048,Future-proofed human-resource service-desk,3,40.25,0
547,PROD-167,Visionary tangible forecast,1,69.35,0
547,PROD-073,Digitized demand-driven superstructure,3,39.32,0
547,PROD-031,Seamless homogeneous matrix,1,88.07,0
547,PROD-077,Enhanced modular project,1,32.39,0
548,PROD-026,Phased asynchronous throughput,1,149.51,0
548,PROD-095,Progressive disintermediate standardization,1,128.6,0
548,PROD-044,Seamless mission-critical project,2,16.59,0
548,PROD-191,Adaptive client-driven encoding,1,67.94,0
548,PROD-176,Synergized interactive analyzer,2,82.03,0
549,PROD-066,Object-based systematic support,1,24.69,0
549,PROD-043,Grass-roots well-modulated data-warehouse,3,98.31,0
549,PROD-186,Exclusive zero-defect support,3,14.15,0.2
549,PROD-073,Digitized demand-driven superstructure,2,5.52,0.04
549,PROD-056,Programmable radical instruction set,3,147.5,0.1
550,PROD-139,Expanded system-worthy Internet solution,1,75.19,0
550,PROD-077,Enhanced modular project,2,135.28,0.15
550,PROD-017,Right-sized bifurcated support,1,22.72,0
550,PROD-113,Up-sized full-range workforce,3,131.63,0
550,PROD-112,Profound executive model,2,121.63,0
551,PROD-127,Multi-channeled methodical matrix,2,101.52,0.05
551,PROD-130,Multi-layered object-oriented functionalities,1,19.34,0
551,PROD-153,Re-engineered optimizing ability,2,45.34,0
551,PROD-080,Face-to-face tangible protocol,3,96.95,0
552,PROD-165,Right-sized heuristic matrix,3,79.49,0.29
552,PROD-074,Re-engineered neutral interface,1,84.1,0.06
552,PROD-119,Customer-focused reciprocal parallelism,3,121.29,0
552,PROD-009,Up-sized actuating portal,3,131.73,0
552,PROD-026,Phased asynchronous throughput,1,9.86,0.05
553,PROD-065,Configurable optimal access,2,127.64,0
554,PROD-157,Synergized uniform utilization,3,97.04,0
554,PROD-196,Persevering clear-thinking installation,1,50.56,0
554,PROD-150,Synergized full-range parallelism,2,91.89,0
554,PROD-133,Virtual tangible algorithm,3,142.14,0
555,PROD-057,Future-proofed responsive database,1,7.63,0
555,PROD-170,Mandatory fresh-thinking contingency,1,101.37,0
555,PROD-098,Operative well-modulated artificial intelligence,1,49.71,0
555,PROD-165,Right-sized heuristic matrix,1,48.76,0
555,PROD-152,Pre-emptive secondary pricing structure,3,53.86,0
556,PROD-103,Self-enabling encompassing hub,3,75.33,0
556,PROD-049,Public-key bandwidth-monitored encryption,2,24.59,0
556,PROD-115,Customer-focused 4thgeneration process improvement,1,82.89,0
557,PROD-029,Object-based holistic architecture,3,37.77,0
557,PROD-125,Visionary bifurcated moratorium,1,125.3,0.21
558,PROD-048,Future-proofed human-resource service-desk,1,131.78,0
558,PROD-114,Open-source directional budgetary management,2,141.54,0
558,PROD-076,Reactive dedicated encoding,3,58.54,0
559,PROD-152,Pre-emptive secondary pricing structure,2,124.29,0
559,PROD-120,Optimized dynamic Internet solution,3,6.37,0
560,PROD-116,Stand-alone fault-tolerant Internet solution,2,108.04,0
560,PROD-125,Visionary bifurcated moratorium,2,59.55,0
560,PROD-187,Open-architected eco-centric emulation,1,124.14,0
560,PROD-033,Synergistic responsive forecast,3,67.55,0
561,PROD-185,Multi-tiered secondary installation,1,116.67,0
561,PROD-189,Mandatory fresh-thinking framework,3,53.16,0
561,PROD-087,Synchronized attitude-oriented methodology,2,105.78,0.2
561,PROD-027,Proactive reciprocal leverage,1,121.06,0
562,PROD-070,Horizontal even-keeled budgetary management,1,74.8,0.27
562,PROD-198,Persevering systemic moderator,1,57.38,0
562,PROD-135,Total national archive,2,101.28,0.1
562,PROD-113,Up-sized full-range workforce,3,113.37,0.21
562,PROD-127,Multi-channeled methodical matrix,3,13.43,0.06
563,PROD-016,Universal user-facing matrices,2,123.6,0
563,PROD-011,Optional empowering ability,3,140.89,0.05
563,PROD-116,Stand-alone fault-tolerant Internet solution,1,142.48,0.23
564,PROD-123,Pre-emptive analyzing orchestration,2,16.54,0
564,PROD-115,Customer-focused 4thgeneration process improvement,2,33.85,0
564,PROD-169,De-engineered impactful throughput,2,60.14,0
564,PROD-148,Automated multi-tasking matrices,1,20.26,0.05
564,PROD-106,Cross-platform radical budgetary management,2,97.68,0.02
565,PROD-184,Versatile disintermediate toolset,1,95.81,0
565,PROD-098,Operative well-modulated artificial intelligence,1,16.92,0.06
566,PROD-148,Automated multi-tasking matrices,1,139.83,0
566,PROD-179,Object-based zero-defect functionalities,1,102.22,0.26
566,PROD-119,Customer-focused reciprocal parallelism,2,93.1,0
566,PROD-093,Networked clear-thinking Graphic Interface,2,81.35,0
566,PROD-123,Pre-emptive analyzing orchestration,2,80.49,0
567,PROD-032,Multi-layered holistic project,2,7.86,0.11
567,PROD-048,Future-proofed human-resource service-desk,3,12.47,0
568,PROD-131,Realigned incremental instruction set,3,136.61,0.2
568,PROD-091,Open-source hybrid capacity,3,77.66,0.29
568,PROD-079,Extended logistical collaboration,1,100.25,0
568,PROD-199,Team-oriented grid-enabled success,1,81.45,0
568,PROD-024,Devolved heuristic open architecture,3,21.45,0
569,PROD-068,Reduced disintermediate workforce,1,78.26,0
569,PROD-137,Re-engineered object-oriented neural-net,3,23.17,0
569,PROD-131,Realigned incremental instruction set,2,115.05,0
569,PROD-100,Total needs-based concept,3,50.49,0.08
570,PROD-176,Synergized interactive analyzer,3,122.42,0
570,PROD-186,Exclusive zero-defect support,1,101.26,0.03
570,PROD-068,Reduced disintermediate workforce,3,16.46,0
570,PROD-192,Sharable even-keeled service-desk,3,85.35,0
570,PROD-141,Vision-oriented optimal support,1,40.07,0
571,PROD-103,Self-enabling encompassing hub,3,34.58,0
572,PROD-166,Multi-channeled disintermediate firmware,3,23.58,0
572,PROD-087,Synchronized attitude-oriented methodology,3,27.52,0
573,PROD-144,Self-enabling content-based moratorium,2,131.85,0
573,PROD-077,Enhanced modular project,1,55.84,0.29
573,PROD-105,Enhanced client-server installation,3,47.21,0.25
573,PROD-174,Adaptive maximized benchmark,3,40.03,0
573,PROD-191,Adaptive client-driven encoding,3,85.68,0.2
574,PROD-171,Expanded dynamic forecast,1,86.1,0.23
574,PROD-105,Enhanced client-server installation,1,40.04,0
574,PROD-178,Multi-layered 24/7 customer loyalty,1,128.32,0
574,PROD-098,Operative well-modulated artificial intelligence,3,29.9,0.25
575,PROD-131,Realigned incremental instruction set,2,87.01,0
575,PROD-008,Secured neutral project,3,67.75,0
575,PROD-087,Synchronized attitude-oriented methodology,3,5.76,0
576,PROD-186,Exclusive zero-defect support,2,43.62,0.18
576,PROD-025,Fundamental zero administration workforce,2,134.75,0.05
576,PROD-036,Reduced mission-critical standardization,1,6.4,0
576,PROD-043,Grass-roots well-modulated data-warehouse,2,45.07,0
576,PROD-164,Reactive incremental artificial intelligence,2,140.06,0
577,PROD-132,Customizable motivating focus group,1,26.93,0.27
577,PROD-152,Pre-emptive secondary pricing structure,2,140.24,0
577,PROD-126,Realigned uniform artificial intelligence,3,90.51,0
577,PROD-159,Versatile even-keeled open system,1,56.14,0
578,PROD-012,Open-source clear-thinking hierarchy,3,44.91,0.09
578,PROD-102,Cloned global customer loyalty,1,120.68,0.08
578,PROD-049,Public-key bandwidth-monitored encryption,1,32.61,0
578,PROD-125,Visionary bifurcated moratorium,1,64.1,0
578,PROD-143,Automated asynchronous success,1,142.02,0
579,PROD-172,Assimilated local capability,1,58.44,0
580,PROD-184,Versatile disintermediate toolset,1,23.73,0.0
580,PROD-004,Persistent human-resource software,2,26.21,0
580,PROD-123,Pre-emptive analyzing orchestration,3,10.05,0
580,PROD-047,Multi-tiered full-range standardization,3,86.47,0.13
580,PROD-196,Persevering clear-thinking installation,2,81.79,0
581,PROD-140,Universal attitude-oriented Local Area Network,2,148.51,0.19
581,PROD-070,Horizontal even-keeled budgetary management,1,89.75,0
581,PROD-067,Seamless multi-tasking capacity,3,25.85,0
581,PROD-005,Optimized incremental middleware,2,143.49,0
582,PROD-024,Devolved heuristic open architecture,3,12.86,0.27
582,PROD-160,Customer-focused executive protocol,3,14.17,0
583,PROD-129,Inverse systemic implementation,3,133.06,0.08
583,PROD-134,Configurable solution-oriented capacity,1,119.59,0.29
583,PROD-183,Function-based fresh-thinking encryption,2,36.37,0.03
583,PROD-021,Implemented national analyzer,1,123.27,0.24
583,PROD-068,Reduced disintermediate workforce,2,129.35,0
584,PROD-076,Reactive dedicated encoding,1,109.29,0.23
585,PROD-142,Innovative web-enabled core,1,43.17,0.19
585,PROD-129,Inverse systemic implementation,3,125.14,0
586,PROD-188,Programmable local archive,1,131.29,0
587,PROD-018,Fundamental impactful encoding,3,115.46,0
587,PROD-124,Sharable uniform archive,2,101.79,0.23
587,PROD-016,Universal user-facing matrices,1,30.06,0
587,PROD-155,Managed analyzing extranet,2,87.19,0
587,PROD-116,Stand-alone fault-tolerant Internet solution,1,72.14,0
588,PROD-016,Universal user-facing matrices,1,91.37,0
588,PROD-153,Re-engineered optimizing ability,2,120.49,0
588,PROD-045,Open-architected transitional projection,2,78.66,0
589,PROD-012,Open-source clear-thinking hierarchy,2,36.88,0
589,PROD-086,Balanced multi-state superstructure,3,9.86,0
589,PROD-073,Digitized demand-driven superstructure,2,32.4,0
589,PROD-167,Visionary tangible forecast,2,23.53,0
590,PROD-032,Multi-layered holistic project,3,72.6,0
591,PROD-153,Re-engineered optimizing ability,2,31.05,0
592,PROD-050,User-centric actuating portal,1,78.01,0
592,PROD-140,Universal attitude-oriented Local Area Network,1,27.92,0.05
593,PROD-183,Function-based fresh-thinking encryption,2,39.98,0.24
593,PROD-059,Monitored systemic contingency,3,95.72,0
594,PROD-007,Adaptive motivating conglomeration,2,136.62,0
594,PROD-155,Managed analyzing extranet,2,19.55,0
594,PROD-072,Devolved intangible superstructure,1,35.6,0.13
594,PROD-051,Focused radical infrastructure,3,13.75,0
595,PROD-081,Grass-roots discrete parallelism,1,103.2,0.27
595,PROD-013,Persevering modular support,2,83.6,0
595,PROD-117,Integrated dedicated neural-net,1,48.14,0
595,PROD-114,Open-source directional budgetary management,3,139.84,0
596,PROD-166,Multi-channeled disintermediate firmware,1,77.75,0
596,PROD-188,Programmable local archive,1,147.96,0.21
596,PROD-147,Switchable scalable process improvement,1,23.73,0
596,PROD-009,Up-sized actuating portal,1,14.55,0.22
597,PROD-097,Devolved transitional matrix,1,14.59,0
597,PROD-076,Reactive dedicated encoding,2,68.97,0
598,PROD-100,Total needs-based concept,1,121.92,0.26
598,PROD-053,Front-line analyzing knowledge user,1,126.93,0
599,PROD-115,Customer-focused 4thgeneration process improvement,2,85.89,0.08
599,PROD-135,Total national archive,3,147.24,0
599,PROD-180,Exclusive tangible core,2,127.86,0
599,PROD-139,Expanded system-worthy Internet solution,3,31.44,0
600,PROD-083,Reduced content-based methodology,1,9.56,0
600,PROD-166,Multi-channeled disintermediate firmware,3,93.38,0.19
600,PROD-099,Expanded national approach,3,49.39,0
601,PROD-103,Self-enabling encompassing hub,3,69.25,0
601,PROD-011,Optional empowering ability,3,139.22,0
601,PROD-007,Adaptive motivating conglomeration,2,29.87,0
601,PROD-191,Adaptive client-driven encoding,3,23.89,0.1
601,PROD-081,Grass-roots discrete parallelism,1,103.12,0
602,PROD-066,Object-based systematic support,2,53.15,0
602,PROD-042,Universal bifurcated frame,3,38.22,0
602,PROD-119,Customer-focused reciprocal parallelism,3,54.06,0
603,PROD-014,Fundamental optimal definition,2,105.49,0
603,PROD-126,Realigned uniform artificial intelligence,1,6.97,0
604,PROD-009,Up-sized actuating portal,3,129.98,0
604,PROD-145,Multi-layered scalable workforce,3,45.88,0.15
604,PROD-030,Ergonomic multi-tasking encryption,3,127.96,0
605,PROD-179,Object-based zero-defect functionalities,3,22.38,0
605,PROD-024,Devolved heuristic open architecture,2,94.01,0
605,PROD-096,Customer-focused discrete analyzer,3,8.24,0.2
605,PROD-169,De-engineered impactful throughput,2,96.01,0
606,PROD-050,User-centric actuating portal,1,73.12,0
606,PROD-067,Seamless multi-tasking capacity,3,133.61,0
606,PROD-102,Cloned global customer loyalty,2,131.44,0
607,PROD-137,Re-engineered object-oriented neural-net,2,38.19,0.27
607,PROD-108,Team-oriented asynchronous utilization,3,89.94,0.08
608,PROD-194,Profound empowering help-desk,3,90.13,0
609,PROD-094,Cross-group global structure,2,30.03,0
609,PROD-028,Sharable scalable time-frame,3,68.42,0.2
610,PROD-088,Centralized 3rdgeneration orchestration,1,133.46,0.14
610,PROD-187,Open-architected eco-centric emulation,3,58.23,0
610,PROD-050,User-centric actuating portal,2,78.36,0.28
610,PROD-155,Managed analyzing extranet,1,9.67,0.26
610,PROD-025,Fundamental zero administration workforce,3,107.72,0.21
611,PROD-010,Reactive discrete groupware,1,14.04,0
611,PROD-007,Adaptive motivating conglomeration,1,5.46,0.28
612,PROD-025,Fundamental zero administration workforce,2,14.86,0
612,PROD-058,Streamlined context-sensitive parallelism,3,72.84,0
612,PROD-096,Customer-focused discrete analyzer,2,69.16,0
612,PROD-176,Synergized interactive analyzer,2,58.84,0
613,PROD-049,Public-key bandwidth-monitored encryption,2,62.65,0
613,PROD-002,Fully-configurable leadingedge orchestration,1,149.03,0.01
614,PROD-037,Networked value-added complexity,2,143.5,0.29
614,PROD-184,Versatile disintermediate toolset,3,104.67,0
615,PROD-010,Reactive discrete groupware,1,24.59,0.05
616,PROD-163,Reduced client-driven matrix,3,87.93,0
617,PROD-025,Fundamental zero administration workforce,3,29.21,0
617,PROD-133,Virtual tangible algorithm,1,10.27,0.2
617,PROD-096,Customer-focused discrete analyzer,2,121.78,0
618,PROD-088,Centralized 3rdgeneration orchestration,2,93.41,0
618,PROD-102,Cloned global customer loyalty,1,141.81,0
619,PROD-048,Future-proofed human-resource service-desk,2,70.38,0.17
619,PROD-026,Phased asynchronous throughput,1,70.77,0
619,PROD-190,Reduced needs-based workforce,3,110.37,0.25
